SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2017-2018,SUCSLUCS, REGION 3 ,KINDERGARTEN,FEMALE, - 
2017-2018,SUCSLUCS, REGION 4A ,KINDERGARTEN,FEMALE,  100 
2017-2018,SUCSLUCS, REGION 4B ,KINDERGARTEN,FEMALE,  24 
2017-2018,SUCSLUCS, REGION 5 ,KINDERGARTEN,FEMALE, - 
2017-2018,SUCSLUCS, REGION 6 ,KINDERGARTEN,FEMALE,  50 
2017-2018,SUCSLUCS, REGION 7 ,KINDERGARTEN,FEMALE,  87 
2017-2018,SUCSLUCS, REGION 8 ,KINDERGARTEN,FEMALE,  29 
2017-2018,SUCSLUCS, REGION 9 ,KINDERGARTEN,FEMALE,  25 
2017-2018,SUCSLUCS, REGION 10 ,KINDERGARTEN,FEMALE,  31 
2017-2018,SUCSLUCS, REGION 11 ,KINDERGARTEN,FEMALE, - 
2017-2018,SUCSLUCS, REGION 12 ,KINDERGARTEN,FEMALE,  14 
2017-2018,SUCSLUCS, CARAGA ,KINDERGARTEN,FEMALE, - 
2017-2018,SUCSLUCS, BARMM ,KINDERGARTEN,FEMALE,  14 
2017-2018,SUCSLUCS, CAR ,KINDERGARTEN,FEMALE,  82 
2017-2018,SUCSLUCS, NCR ,KINDERGARTEN,FEMALE,  75 
2017-2018,SUCSLUCS, REGION 1 ,GRADE 1,MALE,  116 
2017-2018,SUCSLUCS, REGION 2 ,GRADE 1,MALE, - 
2017-2018,SUCSLUCS, REGION 3 ,GRADE 1,MALE, - 
2017-2018,SUCSLUCS, REGION 4A ,GRADE 1,MALE,  94 
2017-2018,SUCSLUCS, REGION 4B ,GRADE 1,MALE,  48 
2017-2018,SUCSLUCS, REGION 5 ,GRADE 1,MALE,  12 
2017-2018,SUCSLUCS, REGION 6 ,GRADE 1,MALE,  43 
2017-2018,SUCSLUCS, REGION 7 ,GRADE 1,MALE,  22 
2017-2018,SUCSLUCS, REGION 8 ,GRADE 1,MALE,  30 
2017-2018,SUCSLUCS, REGION 9 ,GRADE 1,MALE,  37 
2017-2018,SUCSLUCS, REGION 10 ,GRADE 1,MALE,  27 
2017-2018,SUCSLUCS, REGION 11 ,GRADE 1,MALE, - 
2017-2018,SUCSLUCS, REGION 12 ,GRADE 1,MALE,  10 
2017-2018,SUCSLUCS, CARAGA ,GRADE 1,MALE,  9 
2017-2018,SUCSLUCS, BARMM ,GRADE 1,MALE,  128 
2017-2018,SUCSLUCS, CAR ,GRADE 1,MALE,  41 
2017-2018,SUCSLUCS, NCR ,GRADE 1,MALE,  57 
2017-2018,SUCSLUCS, REGION 1 ,GRADE 1,FEMALE,  122 
2017-2018,SUCSLUCS, REGION 2 ,GRADE 1,FEMALE, - 
2017-2018,SUCSLUCS, REGION 3 ,GRADE 1,FEMALE, - 
2017-2018,SUCSLUCS, REGION 4A ,GRADE 1,FEMALE,  113 
2017-2018,SUCSLUCS, REGION 4B ,GRADE 1,FEMALE,  67 
2017-2018,SUCSLUCS, REGION 5 ,GRADE 1,FEMALE,  12 
2017-2018,SUCSLUCS, REGION 6 ,GRADE 1,FEMALE,  23 
2017-2018,SUCSLUCS, REGION 7 ,GRADE 1,FEMALE,  30 
2017-2018,SUCSLUCS, REGION 8 ,GRADE 1,FEMALE,  46 
2017-2018,SUCSLUCS, REGION 9 ,GRADE 1,FEMALE,  29 
2017-2018,SUCSLUCS, REGION 10 ,GRADE 1,FEMALE,  35 
2017-2018,SUCSLUCS, REGION 11 ,GRADE 1,FEMALE, - 
2017-2018,SUCSLUCS, REGION 12 ,GRADE 1,FEMALE,  7 
2017-2018,SUCSLUCS, CARAGA ,GRADE 1,FEMALE,  15 
2017-2018,SUCSLUCS, BARMM ,GRADE 1,FEMALE,  127 
2017-2018,SUCSLUCS, CAR ,GRADE 1,FEMALE,  41 
2017-2018,SUCSLUCS, NCR ,GRADE 1,FEMALE,  75 
2017-2018,SUCSLUCS, REGION 1 ,GRADE 2,MALE,  129 
2017-2018,SUCSLUCS, REGION 2 ,GRADE 2,MALE, - 
2017-2018,SUCSLUCS, REGION 3 ,GRADE 2,MALE, - 
2017-2018,SUCSLUCS, REGION 4A ,GRADE 2,MALE,  123 
2017-2018,SUCSLUCS, REGION 4B ,GRADE 2,MALE,  74 
2017-2018,SUCSLUCS, REGION 5 ,GRADE 2,MALE,  29 
2017-2018,SUCSLUCS, REGION 6 ,GRADE 2,MALE,  46 
2017-2018,SUCSLUCS, REGION 7 ,GRADE 2,MALE,  24 
2017-2018,SUCSLUCS, REGION 8 ,GRADE 2,MALE,  31 
2017-2018,SUCSLUCS, REGION 9 ,GRADE 2,MALE,  41 
2017-2018,SUCSLUCS, REGION 10 ,GRADE 2,MALE,  39 
2017-2018,SUCSLUCS, REGION 11 ,GRADE 2,MALE, - 
2017-2018,SUCSLUCS, REGION 12 ,GRADE 2,MALE,  15 
2017-2018,SUCSLUCS, CARAGA ,GRADE 2,MALE,  18 
2017-2018,SUCSLUCS, BARMM ,GRADE 2,MALE,  149 
2017-2018,SUCSLUCS, CAR ,GRADE 2,MALE,  34 
2017-2018,SUCSLUCS, NCR ,GRADE 2,MALE,  51 
2017-2018,SUCSLUCS, REGION 1 ,GRADE 2,FEMALE,  162 
2017-2018,SUCSLUCS, REGION 2 ,GRADE 2,FEMALE, - 
2017-2018,SUCSLUCS, REGION 3 ,GRADE 2,FEMALE, - 
2017-2018,SUCSLUCS, REGION 4A ,GRADE 2,FEMALE,  112 
2017-2018,SUCSLUCS, REGION 4B ,GRADE 2,FEMALE,  73 
2017-2018,SUCSLUCS, REGION 5 ,GRADE 2,FEMALE,  30 
2017-2018,SUCSLUCS, REGION 6 ,GRADE 2,FEMALE,  62 
2017-2018,SUCSLUCS, REGION 7 ,GRADE 2,FEMALE,  30 
2017-2018,SUCSLUCS, REGION 8 ,GRADE 2,FEMALE,  45 
2017-2018,SUCSLUCS, REGION 9 ,GRADE 2,FEMALE,  37 
2017-2018,SUCSLUCS, REGION 10 ,GRADE 2,FEMALE,  45 
2017-2018,SUCSLUCS, REGION 11 ,GRADE 2,FEMALE, - 
2017-2018,SUCSLUCS, REGION 12 ,GRADE 2,FEMALE,  7 
2017-2018,SUCSLUCS, CARAGA ,GRADE 2,FEMALE,  18 
2017-2018,SUCSLUCS, BARMM ,GRADE 2,FEMALE,  114 
2017-2018,SUCSLUCS, CAR ,GRADE 2,FEMALE,  39 
2017-2018,SUCSLUCS, NCR ,GRADE 2,FEMALE,  86 
2017-2018,SUCSLUCS, REGION 1 ,GRADE 3,MALE,  142 
2017-2018,SUCSLUCS, REGION 2 ,GRADE 3,MALE, - 
2017-2018,SUCSLUCS, REGION 3 ,GRADE 3,MALE, - 
2017-2018,SUCSLUCS, REGION 4A ,GRADE 3,MALE,  98 
2017-2018,SUCSLUCS, REGION 4B ,GRADE 3,MALE,  54 
2017-2018,SUCSLUCS, REGION 5 ,GRADE 3,MALE,  49 
2017-2018,SUCSLUCS, REGION 6 ,GRADE 3,MALE,  46 
2017-2018,SUCSLUCS, REGION 7 ,GRADE 3,MALE,  40 
2017-2018,SUCSLUCS, REGION 8 ,GRADE 3,MALE,  45 
2017-2018,SUCSLUCS, REGION 9 ,GRADE 3,MALE,  43 
2017-2018,SUCSLUCS, REGION 10 ,GRADE 3,MALE,  40 
2017-2018,SUCSLUCS, REGION 11 ,GRADE 3,MALE, - 
2017-2018,SUCSLUCS, REGION 12 ,GRADE 3,MALE,  14 
2017-2018,SUCSLUCS, CARAGA ,GRADE 3,MALE,  16 
2017-2018,SUCSLUCS, BARMM ,GRADE 3,MALE,  130 
2017-2018,SUCSLUCS, CAR ,GRADE 3,MALE,  40 
2017-2018,SUCSLUCS, NCR ,GRADE 3,MALE,  46 
2017-2018,SUCSLUCS, REGION 1 ,GRADE 3,FEMALE,  146 
2017-2018,SUCSLUCS, REGION 2 ,GRADE 3,FEMALE, - 
2017-2018,SUCSLUCS, REGION 3 ,GRADE 3,FEMALE, - 
2017-2018,SUCSLUCS, REGION 4A ,GRADE 3,FEMALE,  132 
2017-2018,SUCSLUCS, REGION 4B ,GRADE 3,FEMALE,  70 
2017-2018,SUCSLUCS, REGION 5 ,GRADE 3,FEMALE,  51 
2017-2018,SUCSLUCS, REGION 6 ,GRADE 3,FEMALE,  57 
2017-2018,SUCSLUCS, REGION 7 ,GRADE 3,FEMALE,  31 
2017-2018,SUCSLUCS, REGION 8 ,GRADE 3,FEMALE,  37 
2017-2018,SUCSLUCS, REGION 9 ,GRADE 3,FEMALE,  39 
2017-2018,SUCSLUCS, REGION 10 ,GRADE 3,FEMALE,  42 
2017-2018,SUCSLUCS, REGION 11 ,GRADE 3,FEMALE, - 
2017-2018,SUCSLUCS, REGION 12 ,GRADE 3,FEMALE,  7 
2017-2018,SUCSLUCS, CARAGA ,GRADE 3,FEMALE,  22 
2017-2018,SUCSLUCS, BARMM ,GRADE 3,FEMALE,  161 
2017-2018,SUCSLUCS, CAR ,GRADE 3,FEMALE,  37 
2017-2018,SUCSLUCS, NCR ,GRADE 3,FEMALE,  89 
2017-2018,SUCSLUCS,REGION 1,GRADE 4,MALE,  125 
2017-2018,SUCSLUCS,REGION 2,GRADE 4,MALE, - 
2017-2018,SUCSLUCS,REGION 3,GRADE 4,MALE, - 
2017-2018,SUCSLUCS,REGION 4A,GRADE 4,MALE,  123 
2017-2018,SUCSLUCS,REGION 4B,GRADE 4,MALE,  62 
2017-2018,SUCSLUCS,REGION 5,GRADE 4,MALE,  67 
2017-2018,SUCSLUCS,REGION 6,GRADE 4,MALE,  53 
2017-2018,SUCSLUCS,REGION 7,GRADE 4,MALE,  32 
2017-2018,SUCSLUCS,REGION 8,GRADE 4,MALE,  49 
2017-2018,SUCSLUCS,REGION 9,GRADE 4,MALE,  56 
2017-2018,SUCSLUCS,REGION 10,GRADE 4,MALE,  40 
2017-2018,SUCSLUCS,REGION 11,GRADE 4,MALE, - 
2017-2018,SUCSLUCS,REGION 12,GRADE 4,MALE,  22 
2017-2018,SUCSLUCS,CARAGA,GRADE 4,MALE,  26 
2017-2018,SUCSLUCS,BARMM,GRADE 4,MALE,  154 
2017-2018,SUCSLUCS,CAR,GRADE 4,MALE,  39 
2017-2018,SUCSLUCS,NCR,GRADE 4,MALE,  59 
2017-2018,SUCSLUCS,REGION 1,GRADE 4,FEMALE,  157 
2017-2018,SUCSLUCS,REGION 2,GRADE 4,FEMALE, - 
2017-2018,SUCSLUCS,REGION 3,GRADE 4,FEMALE, - 
2017-2018,SUCSLUCS,REGION 4A,GRADE 4,FEMALE,  150 
2017-2018,SUCSLUCS,REGION 4B,GRADE 4,FEMALE,  71 
2017-2018,SUCSLUCS,REGION 5,GRADE 4,FEMALE,  71 
2017-2018,SUCSLUCS,REGION 6,GRADE 4,FEMALE,  71 
2017-2018,SUCSLUCS,REGION 7,GRADE 4,FEMALE,  35 
2017-2018,SUCSLUCS,REGION 8,GRADE 4,FEMALE,  37 
2017-2018,SUCSLUCS,REGION 9,GRADE 4,FEMALE,  50 
2017-2018,SUCSLUCS,REGION 10,GRADE 4,FEMALE,  35 
2017-2018,SUCSLUCS,REGION 11,GRADE 4,FEMALE, - 
2017-2018,SUCSLUCS,REGION 12,GRADE 4,FEMALE,  16 
2017-2018,SUCSLUCS,CARAGA,GRADE 4,FEMALE,  14 
2017-2018,SUCSLUCS,BARMM,GRADE 4,FEMALE,  145 
2017-2018,SUCSLUCS,CAR,GRADE 4,FEMALE,  48 
2017-2018,SUCSLUCS,NCR,GRADE 4,FEMALE,  79 
2017-2018,SUCSLUCS,REGION 1,GRADE 5,MALE,  138 
2017-2018,SUCSLUCS,REGION 2,GRADE 5,MALE, - 
2017-2018,SUCSLUCS,REGION 3,GRADE 5,MALE, - 
2017-2018,SUCSLUCS,REGION 4A,GRADE 5,MALE,  112 
2017-2018,SUCSLUCS,REGION 4B,GRADE 5,MALE,  76 
2017-2018,SUCSLUCS,REGION 5,GRADE 5,MALE,  75 
2017-2018,SUCSLUCS,REGION 6,GRADE 5,MALE,  57 
2017-2018,SUCSLUCS,REGION 7,GRADE 5,MALE,  32 
2017-2018,SUCSLUCS,REGION 8,GRADE 5,MALE,  45 
2017-2018,SUCSLUCS,REGION 9,GRADE 5,MALE,  40 
2017-2018,SUCSLUCS,REGION 10,GRADE 5,MALE,  29 
2017-2018,SUCSLUCS,REGION 11,GRADE 5,MALE, - 
2017-2018,SUCSLUCS,REGION 12,GRADE 5,MALE,  22 
2017-2018,SUCSLUCS,CARAGA,GRADE 5,MALE,  14 
2017-2018,SUCSLUCS,BARMM,GRADE 5,MALE,  149 
2017-2018,SUCSLUCS,CAR,GRADE 5,MALE,  35 
2017-2018,SUCSLUCS,NCR,GRADE 5,MALE,  40 
2017-2018,SUCSLUCS,REGION 1,GRADE 5,FEMALE,  158 
2017-2018,SUCSLUCS,REGION 2,GRADE 5,FEMALE, - 
2017-2018,SUCSLUCS,REGION 3,GRADE 5,FEMALE, - 
2017-2018,SUCSLUCS,REGION 4A,GRADE 5,FEMALE,  124 
2017-2018,SUCSLUCS,REGION 4B,GRADE 5,FEMALE,  60 
2017-2018,SUCSLUCS,REGION 5,GRADE 5,FEMALE,  72 
2017-2018,SUCSLUCS,REGION 6,GRADE 5,FEMALE,  66 
2017-2018,SUCSLUCS,REGION 7,GRADE 5,FEMALE,  40 
2017-2018,SUCSLUCS,REGION 8,GRADE 5,FEMALE,  44 
2017-2018,SUCSLUCS,REGION 9,GRADE 5,FEMALE,  51 
2017-2018,SUCSLUCS,REGION 10,GRADE 5,FEMALE,  41 
2017-2018,SUCSLUCS,REGION 11,GRADE 5,FEMALE, - 
2017-2018,SUCSLUCS,REGION 12,GRADE 5,FEMALE,  10 
2017-2018,SUCSLUCS,CARAGA,GRADE 5,FEMALE,  26 
2017-2018,SUCSLUCS,BARMM,GRADE 5,FEMALE,  154 
2017-2018,SUCSLUCS,CAR,GRADE 5,FEMALE,  47 
2017-2018,SUCSLUCS,NCR,GRADE 5,FEMALE,  93 
2017-2018,SUCSLUCS,REGION 1,GRADE 6,MALE,  118 
2017-2018,SUCSLUCS,REGION 2,GRADE 6,MALE, - 
2017-2018,SUCSLUCS,REGION 3,GRADE 6,MALE, - 
2017-2018,SUCSLUCS,REGION 4A,GRADE 6,MALE,  139 
2017-2018,SUCSLUCS,REGION 4B,GRADE 6,MALE,  84 
2017-2018,SUCSLUCS,REGION 5,GRADE 6,MALE,  72 
2017-2018,SUCSLUCS,REGION 6,GRADE 6,MALE,  58 
2017-2018,SUCSLUCS,REGION 7,GRADE 6,MALE,  44 
2017-2018,SUCSLUCS,REGION 8,GRADE 6,MALE,  45 
2017-2018,SUCSLUCS,REGION 9,GRADE 6,MALE,  54 
2017-2018,SUCSLUCS,REGION 10,GRADE 6,MALE,  39 
2017-2018,SUCSLUCS,REGION 11,GRADE 6,MALE, - 
2017-2018,SUCSLUCS,REGION 12,GRADE 6,MALE,  23 
2017-2018,SUCSLUCS,CARAGA,GRADE 6,MALE,  22 
2017-2018,SUCSLUCS,BARMM,GRADE 6,MALE,  118 
2017-2018,SUCSLUCS,CAR,GRADE 6,MALE,  37 
2017-2018,SUCSLUCS,NCR,GRADE 6,MALE,  52 
2017-2018,SUCSLUCS,REGION 1,GRADE 6,FEMALE,  145 
2017-2018,SUCSLUCS,REGION 2,GRADE 6,FEMALE, - 
2017-2018,SUCSLUCS,REGION 3,GRADE 6,FEMALE, - 
2017-2018,SUCSLUCS,REGION 4A,GRADE 6,FEMALE,  162 
2017-2018,SUCSLUCS,REGION 4B,GRADE 6,FEMALE,  79 
2017-2018,SUCSLUCS,REGION 5,GRADE 6,FEMALE,  85 
2017-2018,SUCSLUCS,REGION 6,GRADE 6,FEMALE,  54 
2017-2018,SUCSLUCS,REGION 7,GRADE 6,FEMALE,  52 
2017-2018,SUCSLUCS,REGION 8,GRADE 6,FEMALE,  42 
2017-2018,SUCSLUCS,REGION 9,GRADE 6,FEMALE,  57 
2017-2018,SUCSLUCS,REGION 10,GRADE 6,FEMALE,  36 
2017-2018,SUCSLUCS,REGION 11,GRADE 6,FEMALE, - 
2017-2018,SUCSLUCS,REGION 12,GRADE 6,FEMALE,  31 
2017-2018,SUCSLUCS,CARAGA,GRADE 6,FEMALE,  13 
2017-2018,SUCSLUCS,BARMM,GRADE 6,FEMALE,  162 
2017-2018,SUCSLUCS,CAR,GRADE 6,FEMALE,  45 
2017-2018,SUCSLUCS,NCR,GRADE 6,FEMALE,  81 
2018-2019,PUBLIC,REGION 1,KINDERGARTEN,MALE,"  51,219 "
2018-2019,PUBLIC,REGION 2,KINDERGARTEN,MALE,"  38,973 "
2018-2019,PUBLIC,REGION 3,KINDERGARTEN,MALE,"  117,791 "
2018-2019,PUBLIC,REGION 4A,KINDERGARTEN,MALE,"  146,586 "
2018-2019,PUBLIC,REGION 4B,KINDERGARTEN,MALE,"  38,749 "
2018-2019,PUBLIC,REGION 5,KINDERGARTEN,MALE,"  74,371 "
2018-2019,PUBLIC,REGION 6,KINDERGARTEN,MALE,"  76,777 "
2018-2019,PUBLIC,REGION 7,KINDERGARTEN,MALE,"  81,531 "
2018-2019,PUBLIC,REGION 8,KINDERGARTEN,MALE,"  54,318 "
2018-2019,PUBLIC,REGION 9,KINDERGARTEN,MALE,"  45,161 "
2018-2019,PUBLIC,REGION 10,KINDERGARTEN,MALE,"  58,636 "
2018-2019,PUBLIC,REGION 11,KINDERGARTEN,MALE,"  55,884 "
2018-2019,PUBLIC,REGION 12,KINDERGARTEN,MALE,"  55,676 "
2018-2019,PUBLIC,CARAGA,KINDERGARTEN,MALE,"  34,312 "
2018-2019,PUBLIC,BARMM,KINDERGARTEN,MALE,"  48,247 "
2018-2019,PUBLIC,CAR,KINDERGARTEN,MALE,"  17,165 "
2018-2019,PUBLIC,NCR,KINDERGARTEN,MALE,"  92,745 "
2018-2019,PRIVATE,REGION 1,KINDERGARTEN,MALE,"  5,524 "
2018-2019,PRIVATE,REGION 2,KINDERGARTEN,MALE,"  4,016 "
2018-2019,PRIVATE,REGION 3,KINDERGARTEN,MALE,"  17,783 "
2018-2019,PRIVATE,REGION 4A,KINDERGARTEN,MALE,"  30,273 "
2018-2019,PRIVATE,REGION 4B,KINDERGARTEN,MALE,"  2,577 "
2018-2019,PRIVATE,REGION 5,KINDERGARTEN,MALE,"  5,800 "
2018-2019,PRIVATE,REGION 6,KINDERGARTEN,MALE,"  11,104 "
2018-2019,PRIVATE,REGION 7,KINDERGARTEN,MALE,"  10,370 "
2018-2019,PRIVATE,REGION 8,KINDERGARTEN,MALE,"  2,819 "
2018-2019,PRIVATE,REGION 9,KINDERGARTEN,MALE,"  3,231 "
2018-2019,PRIVATE,REGION 10,KINDERGARTEN,MALE,"  6,193 "
2018-2019,PRIVATE,REGION 11,KINDERGARTEN,MALE,"  6,930 "
2018-2019,PRIVATE,REGION 12,KINDERGARTEN,MALE,"  5,960 "
2018-2019,PRIVATE,CARAGA,KINDERGARTEN,MALE,"  2,826 "
2018-2019,PRIVATE,BARMM,KINDERGARTEN,MALE,"  3,681 "
2018-2019,PRIVATE,CAR,KINDERGARTEN,MALE,"  2,936 "
2018-2019,PRIVATE,NCR,KINDERGARTEN,MALE,"  31,121 "
2018-2019,SUCSLUCS,REGION 1,KINDERGARTEN,MALE,  107 
2018-2019,SUCSLUCS,REGION 2,KINDERGARTEN,MALE,  -   
2018-2019,SUCSLUCS,REGION 3,KINDERGARTEN,MALE,  10 
2018-2019,SUCSLUCS,REGION 4A,KINDERGARTEN,MALE,  96 
2018-2019,SUCSLUCS,REGION 4B,KINDERGARTEN,MALE,  24 
2018-2019,SUCSLUCS,REGION 5,KINDERGARTEN,MALE,  12 
2018-2019,SUCSLUCS,REGION 6,KINDERGARTEN,MALE,  54 
2018-2019,SUCSLUCS,REGION 7,KINDERGARTEN,MALE,  131 
2018-2019,SUCSLUCS,REGION 8,KINDERGARTEN,MALE,  16 
2018-2019,SUCSLUCS,REGION 9,KINDERGARTEN,MALE,  30 
2018-2019,SUCSLUCS,REGION 10,KINDERGARTEN,MALE,  38 
2018-2019,SUCSLUCS,REGION 11,KINDERGARTEN,MALE,  -   
2018-2019,SUCSLUCS,REGION 12,KINDERGARTEN,MALE,  18 
2018-2019,SUCSLUCS,CARAGA,KINDERGARTEN,MALE,  18 
2018-2019,SUCSLUCS,BARMM,KINDERGARTEN,MALE,  57 
2018-2019,SUCSLUCS,CAR,KINDERGARTEN,MALE,  83 
2018-2019,SUCSLUCS,NCR,KINDERGARTEN,MALE,  62 
2018-2019,PUBLIC,REGION 1,KINDERGARTEN,FEMALE,"  47,999 "
2018-2019,PUBLIC,REGION 2,KINDERGARTEN,FEMALE,"  36,835 "
2018-2019,PUBLIC,REGION 3,KINDERGARTEN,FEMALE,"  111,241 "
2018-2019,PUBLIC,REGION 4A,KINDERGARTEN,FEMALE,"  137,993 "
2018-2019,PUBLIC,REGION 4B,KINDERGARTEN,FEMALE,"  36,134 "
2018-2019,PUBLIC,REGION 5,KINDERGARTEN,FEMALE,"  67,879 "
2018-2019,PUBLIC,REGION 6,KINDERGARTEN,FEMALE,"  71,769 "
2018-2019,PUBLIC,REGION 7,KINDERGARTEN,FEMALE,"  75,923 "
2018-2019,PUBLIC,REGION 8,KINDERGARTEN,FEMALE,"  51,120 "
2018-2019,PUBLIC,REGION 9,KINDERGARTEN,FEMALE,"  41,926 "
2018-2019,PUBLIC,REGION 10,KINDERGARTEN,FEMALE,"  54,571 "
2018-2019,PUBLIC,REGION 11,KINDERGARTEN,FEMALE,"  52,551 "
2018-2019,PUBLIC,REGION 12,KINDERGARTEN,FEMALE,"  52,600 "
2018-2019,PUBLIC,CARAGA,KINDERGARTEN,FEMALE,"  32,032 "
2018-2019,PUBLIC,BARMM,KINDERGARTEN,FEMALE,"  48,692 "
2018-2019,PUBLIC,CAR,KINDERGARTEN,FEMALE,"  16,281 "
2018-2019,PUBLIC,NCR,KINDERGARTEN,FEMALE,"  86,988 "
2018-2019,PRIVATE,REGION 1,KINDERGARTEN,FEMALE,"  5,520 "
2018-2019,PRIVATE,REGION 2,KINDERGARTEN,FEMALE,"  3,682 "
2018-2019,PRIVATE,REGION 3,KINDERGARTEN,FEMALE,"  16,835 "
2018-2019,PRIVATE,REGION 4A,KINDERGARTEN,FEMALE,"  28,321 "
2018-2019,PRIVATE,REGION 4B,KINDERGARTEN,FEMALE,"  2,305 "
2018-2019,PRIVATE,REGION 5,KINDERGARTEN,FEMALE,"  5,391 "
2018-2019,PRIVATE,REGION 6,KINDERGARTEN,FEMALE,"  10,496 "
2018-2019,PRIVATE,REGION 7,KINDERGARTEN,FEMALE,"  9,800 "
2018-2019,PRIVATE,REGION 8,KINDERGARTEN,FEMALE,"  2,544 "
2018-2019,PRIVATE,REGION 9,KINDERGARTEN,FEMALE,"  2,877 "
2018-2019,PRIVATE,REGION 10,KINDERGARTEN,FEMALE,"  5,717 "
2018-2019,PRIVATE,REGION 11,KINDERGARTEN,FEMALE,"  6,332 "
2018-2019,PRIVATE,REGION 12,KINDERGARTEN,FEMALE,"  5,457 "
2018-2019,PRIVATE,CARAGA,KINDERGARTEN,FEMALE,"  2,600 "
2018-2019,PRIVATE,BARMM,KINDERGARTEN,FEMALE,"  3,555 "
2018-2019,PRIVATE,CAR,KINDERGARTEN,FEMALE,"  2,552 "
2018-2019,PRIVATE,NCR,KINDERGARTEN,FEMALE,"  29,138 "
2018-2019,SUCSLUCS,REGION 1,KINDERGARTEN,FEMALE,  126 
2018-2019,SUCSLUCS,REGION 2,KINDERGARTEN,FEMALE,  -   
2018-2019,SUCSLUCS,REGION 3,KINDERGARTEN,FEMALE,  10 
2018-2019,SUCSLUCS,REGION 4A,KINDERGARTEN,FEMALE,  80 
2018-2019,SUCSLUCS,REGION 4B,KINDERGARTEN,FEMALE,  35 
2018-2019,SUCSLUCS,REGION 5,KINDERGARTEN,FEMALE,  12 
2018-2019,SUCSLUCS,REGION 6,KINDERGARTEN,FEMALE,  48 
2018-2019,SUCSLUCS,REGION 7,KINDERGARTEN,FEMALE,  128 
2018-2019,SUCSLUCS,REGION 8,KINDERGARTEN,FEMALE,  28 
2018-2019,SUCSLUCS,REGION 9,KINDERGARTEN,FEMALE,  23 
2018-2019,SUCSLUCS,REGION 10,KINDERGARTEN,FEMALE,  24 
2018-2019,SUCSLUCS,REGION 11,KINDERGARTEN,FEMALE,  -   
2018-2019,SUCSLUCS,REGION 12,KINDERGARTEN,FEMALE,  15 
2018-2019,SUCSLUCS,CARAGA,KINDERGARTEN,FEMALE,  12 
2018-2019,SUCSLUCS,BARMM,KINDERGARTEN,FEMALE,  48 
2018-2019,SUCSLUCS,CAR,KINDERGARTEN,FEMALE,  101 
2018-2019,SUCSLUCS,NCR,KINDERGARTEN,FEMALE,  71 
2018-2019,PUBLIC,REGION 1,GRADE 1,MALE,"  50,640 "
2018-2019,PUBLIC,REGION 2,GRADE 1,MALE,"  38,128 "
2018-2019,PUBLIC,REGION 3,GRADE 1,MALE,"  115,039 "
2018-2019,PUBLIC,REGION 4A,GRADE 1,MALE,"  146,180 "
2018-2019,PUBLIC,REGION 4B,GRADE 1,MALE,"  39,751 "
2018-2019,PUBLIC,REGION 5,GRADE 1,MALE,"  78,605 "
2018-2019,PUBLIC,REGION 6,GRADE 1,MALE,"  84,129 "
2018-2019,PUBLIC,REGION 7,GRADE 1,MALE,"  85,395 "
2018-2019,PUBLIC,REGION 8,GRADE 1,MALE,"  55,318 "
2018-2019,PUBLIC,REGION 9,GRADE 1,MALE,"  46,728 "
2018-2019,PUBLIC,REGION 10,GRADE 1,MALE,"  56,604 "
2018-2019,PUBLIC,REGION 11,GRADE 1,MALE,"  57,293 "
2018-2019,PUBLIC,REGION 12,GRADE 1,MALE,"  54,800 "
2018-2019,PUBLIC,CARAGA,GRADE 1,MALE,"  33,764 "
2018-2019,PUBLIC,BARMM,GRADE 1,MALE,"  47,316 "
2018-2019,PUBLIC,CAR,GRADE 1,MALE,"  16,659 "
2018-2019,PUBLIC,NCR,GRADE 1,MALE,"  97,297 "
2018-2019,PRIVATE,REGION 1,GRADE 1,MALE,"  4,598 "
2018-2019,PRIVATE,REGION 2,GRADE 1,MALE,"  2,642 "
2018-2019,PRIVATE,REGION 3,GRADE 1,MALE,"  15,837 "
2018-2019,PRIVATE,REGION 4A,GRADE 1,MALE,"  26,732 "
2018-2019,PRIVATE,REGION 4B,GRADE 1,MALE,"  1,627 "
2018-2019,PRIVATE,REGION 5,GRADE 1,MALE,"  3,863 "
2018-2019,PRIVATE,REGION 6,GRADE 1,MALE,"  6,159 "
2018-2019,PRIVATE,REGION 7,GRADE 1,MALE,"  8,021 "
2018-2019,PRIVATE,REGION 8,GRADE 1,MALE,"  1,903 "
2018-2019,PRIVATE,REGION 9,GRADE 1,MALE,"  1,710 "
2018-2019,PRIVATE,REGION 10,GRADE 1,MALE,"  4,220 "
2018-2019,PRIVATE,REGION 11,GRADE 1,MALE,"  5,188 "
2018-2019,PRIVATE,REGION 12,GRADE 1,MALE,"  3,763 "
2018-2019,PRIVATE,CARAGA,GRADE 1,MALE,"  1,480 "
2018-2019,PRIVATE,BARMM,GRADE 1,MALE,"  2,734 "
2018-2019,PRIVATE,CAR,GRADE 1,MALE,"  2,005 "
2018-2019,PRIVATE,NCR,GRADE 1,MALE,"  26,238 "
2018-2019,SUCSLUCS,REGION 1,GRADE 1,MALE,  140 
2018-2019,SUCSLUCS,REGION 2,GRADE 1,MALE,  -   
2018-2019,SUCSLUCS,REGION 3,GRADE 1,MALE,  -   
2018-2019,SUCSLUCS,REGION 4A,GRADE 1,MALE,  122 
2018-2019,SUCSLUCS,REGION 4B,GRADE 1,MALE,  51 
