SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2015-2016,PRIVATE,REGION 7,GRADE 1,MALE,"  6,591 "
2015-2016,PRIVATE,REGION 8,GRADE 1,MALE,"  1,570 "
2015-2016,PRIVATE,REGION 9,GRADE 1,MALE,"  1,513 "
2015-2016,PRIVATE,REGION 10,GRADE 1,MALE,"  3,628 "
2015-2016,PRIVATE,REGION 11,GRADE 1,MALE,"  4,896 "
2015-2016,PRIVATE,REGION 12,GRADE 1,MALE,"  3,655 "
2015-2016,PRIVATE,CARAGA,GRADE 1,MALE,"  1,194 "
2015-2016,PRIVATE,BARMM,GRADE 1,MALE,"  1,006 "
2015-2016,PRIVATE,CAR,GRADE 1,MALE,"  2,012 "
2015-2016,PRIVATE,NCR,GRADE 1,MALE,"  24,870 "
2015-2016,PRIVATE,REGION 1,GRADE 1,FEMALE,"  3,892 "
2015-2016,PRIVATE,REGION 2,GRADE 1,FEMALE,"  2,180 "
2015-2016,PRIVATE,REGION 3,GRADE 1,FEMALE,"  13,222 "
2015-2016,PRIVATE,REGION 4A,GRADE 1,FEMALE,"  20,572 "
2015-2016,PRIVATE,REGION 4B,GRADE 1,FEMALE,"  1,395 "
2015-2016,PRIVATE,REGION 5,GRADE 1,FEMALE,"  2,816 "
2015-2016,PRIVATE,REGION 6,GRADE 1,FEMALE,"  5,052 "
2015-2016,PRIVATE,REGION 7,GRADE 1,FEMALE,"  6,288 "
2015-2016,PRIVATE,REGION 8,GRADE 1,FEMALE,"  1,472 "
2015-2016,PRIVATE,REGION 9,GRADE 1,FEMALE,"  1,422 "
2015-2016,PRIVATE,REGION 10,GRADE 1,FEMALE,"  3,220 "
2015-2016,PRIVATE,REGION 11,GRADE 1,FEMALE,"  4,471 "
2015-2016,PRIVATE,REGION 12,GRADE 1,FEMALE,"  3,257 "
2015-2016,PRIVATE,CARAGA,GRADE 1,FEMALE,"  1,152 "
2015-2016,PRIVATE,BARMM,GRADE 1,FEMALE,"  1,084 "
2015-2016,PRIVATE,CAR,GRADE 1,FEMALE,"  1,923 "
2015-2016,PRIVATE,NCR,GRADE 1,FEMALE,"  23,959 "
2015-2016,PRIVATE,REGION 1,GRADE 2,MALE,"  4,207 "
2015-2016,PRIVATE,REGION 2,GRADE 2,MALE,"  2,274 "
2015-2016,PRIVATE,REGION 3,GRADE 2,MALE,"  14,216 "
2015-2016,PRIVATE,REGION 4A,GRADE 2,MALE,"  21,999 "
2015-2016,PRIVATE,REGION 4B,GRADE 2,MALE,"  1,395 "
2015-2016,PRIVATE,REGION 5,GRADE 2,MALE,"  3,070 "
2015-2016,PRIVATE,REGION 6,GRADE 2,MALE,"  5,556 "
2015-2016,PRIVATE,REGION 7,GRADE 2,MALE,"  6,545 "
2015-2016,PRIVATE,REGION 8,GRADE 2,MALE,"  1,622 "
2015-2016,PRIVATE,REGION 9,GRADE 2,MALE,"  1,363 "
2015-2016,PRIVATE,REGION 10,GRADE 2,MALE,"  3,422 "
2015-2016,PRIVATE,REGION 11,GRADE 2,MALE,"  4,681 "
2015-2016,PRIVATE,REGION 12,GRADE 2,MALE,"  3,405 "
2015-2016,PRIVATE,CARAGA,GRADE 2,MALE,"  1,199 "
2015-2016,PRIVATE,BARMM,GRADE 2,MALE,"  1,010 "
2015-2016,PRIVATE,CAR,GRADE 2,MALE,"  2,101 "
2015-2016,PRIVATE,NCR,GRADE 2,MALE,"  25,090 "
2015-2016,PRIVATE,REGION 1,GRADE 2,FEMALE,"  3,947 "
2015-2016,PRIVATE,REGION 2,GRADE 2,FEMALE,"  2,113 "
2015-2016,PRIVATE,REGION 3,GRADE 2,FEMALE,"  13,246 "
2015-2016,PRIVATE,REGION 4A,GRADE 2,FEMALE,"  20,488 "
2015-2016,PRIVATE,REGION 4B,GRADE 2,FEMALE,"  1,372 "
2015-2016,PRIVATE,REGION 5,GRADE 2,FEMALE,"  2,734 "
2015-2016,PRIVATE,REGION 6,GRADE 2,FEMALE,"  5,077 "
2015-2016,PRIVATE,REGION 7,GRADE 2,FEMALE,"  6,062 "
2015-2016,PRIVATE,REGION 8,GRADE 2,FEMALE,"  1,448 "
2015-2016,PRIVATE,REGION 9,GRADE 2,FEMALE,"  1,298 "
2015-2016,PRIVATE,REGION 10,GRADE 2,FEMALE,"  3,095 "
2015-2016,PRIVATE,REGION 11,GRADE 2,FEMALE,"  4,345 "
2015-2016,PRIVATE,REGION 12,GRADE 2,FEMALE,"  3,125 "
2015-2016,PRIVATE,CARAGA,GRADE 2,FEMALE,  997 
2015-2016,PRIVATE,BARMM,GRADE 2,FEMALE,  976 
2015-2016,PRIVATE,CAR,GRADE 2,FEMALE,"  1,976 "
2015-2016,PRIVATE,NCR,GRADE 2,FEMALE,"  23,894 "
2015-2016,PRIVATE,REGION 1,GRADE 3,MALE,"  4,032 "
2015-2016,PRIVATE,REGION 2,GRADE 3,MALE,"  2,246 "
2015-2016,PRIVATE,REGION 3,GRADE 3,MALE,"  14,056 "
2015-2016,PRIVATE,REGION 4A,GRADE 3,MALE,"  21,807 "
2015-2016,PRIVATE,REGION 4B,GRADE 3,MALE,"  1,371 "
2015-2016,PRIVATE,REGION 5,GRADE 3,MALE,"  2,959 "
2015-2016,PRIVATE,REGION 6,GRADE 3,MALE,"  5,710 "
2015-2016,PRIVATE,REGION 7,GRADE 3,MALE,"  6,356 "
2015-2016,PRIVATE,REGION 8,GRADE 3,MALE,"  1,474 "
2015-2016,PRIVATE,REGION 9,GRADE 3,MALE,"  1,423 "
2015-2016,PRIVATE,REGION 10,GRADE 3,MALE,"  3,566 "
2015-2016,PRIVATE,REGION 11,GRADE 3,MALE,"  4,917 "
2015-2016,PRIVATE,REGION 12,GRADE 3,MALE,"  3,382 "
2015-2016,PRIVATE,CARAGA,GRADE 3,MALE,"  1,143 "
2015-2016,PRIVATE,BARMM,GRADE 3,MALE,"  1,030 "
2015-2016,PRIVATE,CAR,GRADE 3,MALE,"  2,086 "
2015-2016,PRIVATE,NCR,GRADE 3,MALE,"  24,534 "
2015-2016,PRIVATE,REGION 1,GRADE 3,FEMALE,"  3,754 "
2015-2016,PRIVATE,REGION 2,GRADE 3,FEMALE,"  2,071 "
2015-2016,PRIVATE,REGION 3,GRADE 3,FEMALE,"  12,928 "
2015-2016,PRIVATE,REGION 4A,GRADE 3,FEMALE,"  20,564 "
2015-2016,PRIVATE,REGION 4B,GRADE 3,FEMALE,"  1,211 "
2015-2016,PRIVATE,REGION 5,GRADE 3,FEMALE,"  2,695 "
2015-2016,PRIVATE,REGION 6,GRADE 3,FEMALE,"  4,960 "
2015-2016,PRIVATE,REGION 7,GRADE 3,FEMALE,"  6,154 "
2015-2016,PRIVATE,REGION 8,GRADE 3,FEMALE,"  1,394 "
2015-2016,PRIVATE,REGION 9,GRADE 3,FEMALE,"  1,222 "
2015-2016,PRIVATE,REGION 10,GRADE 3,FEMALE,"  3,231 "
2015-2016,PRIVATE,REGION 11,GRADE 3,FEMALE,"  4,284 "
2015-2016,PRIVATE,REGION 12,GRADE 3,FEMALE,"  2,912 "
2015-2016,PRIVATE,CARAGA,GRADE 3,FEMALE,  967 
2015-2016,PRIVATE,BARMM,GRADE 3,FEMALE,  994 
2015-2016,PRIVATE,CAR,GRADE 3,FEMALE,"  1,867 "
2015-2016,PRIVATE,NCR,GRADE 3,FEMALE,"  22,807 "
2015-2016,PRIVATE,REGION 1,GRADE 4,MALE,"  4,129 "
2015-2016,PRIVATE,REGION 2,GRADE 4,MALE,"  2,185 "
2015-2016,PRIVATE,REGION 3,GRADE 4,MALE,"  13,755 "
2015-2016,PRIVATE,REGION 4A,GRADE 4,MALE,"  21,687 "
2015-2016,PRIVATE,REGION 4B,GRADE 4,MALE,"  1,365 "
2015-2016,PRIVATE,REGION 5,GRADE 4,MALE,"  2,850 "
2015-2016,PRIVATE,REGION 6,GRADE 4,MALE,"  5,681 "
2015-2016,PRIVATE,REGION 7,GRADE 4,MALE,"  7,018 "
2015-2016,PRIVATE,REGION 8,GRADE 4,MALE,"  1,658 "
2015-2016,PRIVATE,REGION 9,GRADE 4,MALE,"  1,406 "
2015-2016,PRIVATE,REGION 10,GRADE 4,MALE,"  3,304 "
2015-2016,PRIVATE,REGION 11,GRADE 4,MALE,"  4,762 "
2015-2016,PRIVATE,REGION 12,GRADE 4,MALE,"  3,301 "
2015-2016,PRIVATE,CARAGA,GRADE 4,MALE,"  1,186 "
2015-2016,PRIVATE,BARMM,GRADE 4,MALE,  979 
2015-2016,PRIVATE,CAR,GRADE 4,MALE,"  2,010 "
2015-2016,PRIVATE,NCR,GRADE 4,MALE,"  23,816 "
2015-2016,PRIVATE,REGION 1,GRADE 4,FEMALE,"  3,720 "
2015-2016,PRIVATE,REGION 2,GRADE 4,FEMALE,"  1,951 "
2015-2016,PRIVATE,REGION 3,GRADE 4,FEMALE,"  12,944 "
2015-2016,PRIVATE,REGION 4A,GRADE 4,FEMALE,"  19,952 "
2015-2016,PRIVATE,REGION 4B,GRADE 4,FEMALE,"  1,236 "
2015-2016,PRIVATE,REGION 5,GRADE 4,FEMALE,"  2,612 "
2015-2016,PRIVATE,REGION 6,GRADE 4,FEMALE,"  5,175 "
2015-2016,PRIVATE,REGION 7,GRADE 4,FEMALE,"  6,793 "
2015-2016,PRIVATE,REGION 8,GRADE 4,FEMALE,"  1,422 "
2015-2016,PRIVATE,REGION 9,GRADE 4,FEMALE,"  1,308 "
2015-2016,PRIVATE,REGION 10,GRADE 4,FEMALE,"  2,895 "
2015-2016,PRIVATE,REGION 11,GRADE 4,FEMALE,"  4,336 "
2015-2016,PRIVATE,REGION 12,GRADE 4,FEMALE,"  2,791 "
2015-2016,PRIVATE,CARAGA,GRADE 4,FEMALE,  964 
2015-2016,PRIVATE,BARMM,GRADE 4,FEMALE,  967 
2015-2016,PRIVATE,CAR,GRADE 4,FEMALE,"  1,829 "
2015-2016,PRIVATE,NCR,GRADE 4,FEMALE,"  23,064 "
2015-2016,PRIVATE,REGION 1,GRADE 5,MALE,"  3,883 "
2015-2016,PRIVATE,REGION 2,GRADE 5,MALE,"  2,021 "
2015-2016,PRIVATE,REGION 3,GRADE 5,MALE,"  13,100 "
2015-2016,PRIVATE,REGION 4A,GRADE 5,MALE,"  20,548 "
2015-2016,PRIVATE,REGION 4B,GRADE 5,MALE,"  1,362 "
2015-2016,PRIVATE,REGION 5,GRADE 5,MALE,"  2,702 "
2015-2016,PRIVATE,REGION 6,GRADE 5,MALE,"  5,074 "
2015-2016,PRIVATE,REGION 7,GRADE 5,MALE,"  6,018 "
2015-2016,PRIVATE,REGION 8,GRADE 5,MALE,"  1,703 "
2015-2016,PRIVATE,REGION 9,GRADE 5,MALE,"  1,327 "
2015-2016,PRIVATE,REGION 10,GRADE 5,MALE,"  3,336 "
2015-2016,PRIVATE,REGION 11,GRADE 5,MALE,"  4,128 "
2015-2016,PRIVATE,REGION 12,GRADE 5,MALE,"  2,836 "
2015-2016,PRIVATE,CARAGA,GRADE 5,MALE,"  1,151 "
2015-2016,PRIVATE,BARMM,GRADE 5,MALE,  897 
2015-2016,PRIVATE,CAR,GRADE 5,MALE,"  2,022 "
2015-2016,PRIVATE,NCR,GRADE 5,MALE,"  22,372 "
2015-2016,PRIVATE,REGION 1,GRADE 5,FEMALE,"  3,635 "
2015-2016,PRIVATE,REGION 2,GRADE 5,FEMALE,"  1,891 "
2015-2016,PRIVATE,REGION 3,GRADE 5,FEMALE,"  12,299 "
2015-2016,PRIVATE,REGION 4A,GRADE 5,FEMALE,"  18,883 "
2015-2016,PRIVATE,REGION 4B,GRADE 5,FEMALE,"  1,188 "
2015-2016,PRIVATE,REGION 5,GRADE 5,FEMALE,"  2,537 "
2015-2016,PRIVATE,REGION 6,GRADE 5,FEMALE,"  4,641 "
2015-2016,PRIVATE,REGION 7,GRADE 5,FEMALE,"  7,633 "
2015-2016,PRIVATE,REGION 8,GRADE 5,FEMALE,"  1,511 "
2015-2016,PRIVATE,REGION 9,GRADE 5,FEMALE,"  1,148 "
2015-2016,PRIVATE,REGION 10,GRADE 5,FEMALE,"  3,003 "
2015-2016,PRIVATE,REGION 11,GRADE 5,FEMALE,"  3,726 "
2015-2016,PRIVATE,REGION 12,GRADE 5,FEMALE,"  2,705 "
2015-2016,PRIVATE,CARAGA,GRADE 5,FEMALE,  940 
2015-2016,PRIVATE,BARMM,GRADE 5,FEMALE,  882 
2015-2016,PRIVATE,CAR,GRADE 5,FEMALE,"  1,917 "
2015-2016,PRIVATE,NCR,GRADE 5,FEMALE,"  21,759 "
2015-2016,PRIVATE,REGION 1,GRADE 6,MALE,"  4,262 "
2015-2016,PRIVATE,REGION 2,GRADE 6,MALE,"  2,272 "
2015-2016,PRIVATE,REGION 3,GRADE 6,MALE,"  14,028 "
2015-2016,PRIVATE,REGION 4A,GRADE 6,MALE,"  21,676 "
2015-2016,PRIVATE,REGION 4B,GRADE 6,MALE,"  1,435 "
2015-2016,PRIVATE,REGION 5,GRADE 6,MALE,"  2,628 "
2015-2016,PRIVATE,REGION 6,GRADE 6,MALE,"  4,863 "
2015-2016,PRIVATE,REGION 7,GRADE 6,MALE,"  5,949 "
2015-2016,PRIVATE,REGION 8,GRADE 6,MALE,"  1,405 "
2015-2016,PRIVATE,REGION 9,GRADE 6,MALE,"  1,447 "
2015-2016,PRIVATE,REGION 10,GRADE 6,MALE,"  3,438 "
2015-2016,PRIVATE,REGION 11,GRADE 6,MALE,"  4,189 "
2015-2016,PRIVATE,REGION 12,GRADE 6,MALE,"  2,861 "
2015-2016,PRIVATE,CARAGA,GRADE 6,MALE,  862 
2015-2016,PRIVATE,BARMM,GRADE 6,MALE,  976 
2015-2016,PRIVATE,CAR,GRADE 6,MALE,"  2,080 "
2015-2016,PRIVATE,NCR,GRADE 6,MALE,"  23,761 "
2015-2016,PRIVATE,REGION 1,GRADE 6,FEMALE,"  4,014 "
2015-2016,PRIVATE,REGION 2,GRADE 6,FEMALE,"  2,161 "
2015-2016,PRIVATE,REGION 3,GRADE 6,FEMALE,"  13,088 "
2015-2016,PRIVATE,REGION 4A,GRADE 6,FEMALE,"  20,520 "
2015-2016,PRIVATE,REGION 4B,GRADE 6,FEMALE,"  1,309 "
2015-2016,PRIVATE,REGION 5,GRADE 6,FEMALE,"  2,525 "
2015-2016,PRIVATE,REGION 6,GRADE 6,FEMALE,"  4,619 "
2015-2016,PRIVATE,REGION 7,GRADE 6,FEMALE,"  5,666 "
2015-2016,PRIVATE,REGION 8,GRADE 6,FEMALE,"  1,363 "
2015-2016,PRIVATE,REGION 9,GRADE 6,FEMALE,"  1,306 "
2015-2016,PRIVATE,REGION 10,GRADE 6,FEMALE,"  3,210 "
2015-2016,PRIVATE,REGION 11,GRADE 6,FEMALE,"  3,805 "
2015-2016,PRIVATE,REGION 12,GRADE 6,FEMALE,"  2,770 "
2015-2016,PRIVATE,CARAGA,GRADE 6,FEMALE,  817 
2015-2016,PRIVATE,BARMM,GRADE 6,FEMALE,"  1,015 "
2015-2016,PRIVATE,CAR,GRADE 6,FEMALE,"  1,915 "
2015-2016,PRIVATE,NCR,GRADE 6,FEMALE,"  21,816 "
2015-2016,PRIVATE,REGION 1,NON-GRADE,MALE,  737 
2015-2016,PRIVATE,REGION 2,NON-GRADE,MALE,  233 
2015-2016,PRIVATE,REGION 3,NON-GRADE,MALE,"  1,255 "
2015-2016,PRIVATE,REGION 4A,NON-GRADE,MALE,"  2,341 "
2015-2016,PRIVATE,REGION 4B,NON-GRADE,MALE,  91 
2015-2016,PRIVATE,REGION 5,NON-GRADE,MALE,  198 
2015-2016,PRIVATE,REGION 6,NON-GRADE,MALE,  720 
2015-2016,PRIVATE,REGION 7,NON-GRADE,MALE,  551 
2015-2016,PRIVATE,REGION 8,NON-GRADE,MALE,"  1,879 "
2015-2016,PRIVATE,REGION 9,NON-GRADE,MALE,  10 
2015-2016,PRIVATE,REGION 10,NON-GRADE,MALE,  486 
2015-2016,PRIVATE,REGION 11,NON-GRADE,MALE,  632 
2015-2016,PRIVATE,REGION 12,NON-GRADE,MALE,  88 
2015-2016,PRIVATE,CARAGA,NON-GRADE,MALE,  75 
2015-2016,PRIVATE,BARMM,NON-GRADE,MALE, - 
2015-2016,PRIVATE,CAR,NON-GRADE,MALE,  434 
2015-2016,PRIVATE,NCR,NON-GRADE,MALE,"  2,074 "
2015-2016,PRIVATE,REGION 1,NON-GRADE,FEMALE,  735 
2015-2016,PRIVATE,REGION 2,NON-GRADE,FEMALE,  181 
2015-2016,PRIVATE,REGION 3,NON-GRADE,FEMALE,"  1,681 "
2015-2016,PRIVATE,REGION 4A,NON-GRADE,FEMALE,"  1,723 "
2015-2016,PRIVATE,REGION 4B,NON-GRADE,FEMALE,  91 
2015-2016,PRIVATE,REGION 5,NON-GRADE,FEMALE,  142 
2015-2016,PRIVATE,REGION 6,NON-GRADE,FEMALE,  599 
2015-2016,PRIVATE,REGION 7,NON-GRADE,FEMALE,  500 
2015-2016,PRIVATE,REGION 8,NON-GRADE,FEMALE,"  1,681 "
2015-2016,PRIVATE,REGION 9,NON-GRADE,FEMALE,  23 
2015-2016,PRIVATE,REGION 10,NON-GRADE,FEMALE,  486 
2015-2016,PRIVATE,REGION 11,NON-GRADE,FEMALE,  535 
2015-2016,PRIVATE,REGION 12,NON-GRADE,FEMALE,  83 
2015-2016,PRIVATE,CARAGA,NON-GRADE,FEMALE,  66 
2015-2016,PRIVATE,BARMM,NON-GRADE,FEMALE, - 
2015-2016,PRIVATE,CAR,NON-GRADE,FEMALE,  448 
2015-2016,PRIVATE,NCR,NON-GRADE,FEMALE,"  1,315 "
2015-2016,SUCSLUCS,REGION 1,KINDERGARTEN,MALE,  80 
2015-2016,SUCSLUCS,REGION 2,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 3,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 4A,KINDERGARTEN,MALE,  10 
2015-2016,SUCSLUCS,REGION 4B,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 5,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 6,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 7,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 8,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 9,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 10,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 11,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,REGION 12,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,CARAGA,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,BARMM,KINDERGARTEN,MALE, - 
2015-2016,SUCSLUCS,CAR,KINDERGARTEN,MALE,  24 
2015-2016,SUCSLUCS,NCR,KINDERGARTEN,MALE,  11 
2015-2016,SUCSLUCS,REGION 1,KINDERGARTEN,FEMALE,  78 
2015-2016,SUCSLUCS,REGION 2,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 3,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 4A,KINDERGARTEN,FEMALE,  10 
2015-2016,SUCSLUCS,REGION 4B,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 5,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 6,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 7,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 8,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 9,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 10,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,CARAGA,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,BARMM,KINDERGARTEN,FEMALE, - 
2015-2016,SUCSLUCS,CAR,KINDERGARTEN,FEMALE,  22 
2015-2016,SUCSLUCS,NCR,KINDERGARTEN,FEMALE,  19 
2015-2016,SUCSLUCS,REGION 1,GRADE 1,MALE,  111 
2015-2016,SUCSLUCS,REGION 2,GRADE 1,MALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 1,MALE,  97 
2015-2016,SUCSLUCS,REGION 4A,GRADE 1,MALE,  148 
2015-2016,SUCSLUCS,REGION 4B,GRADE 1,MALE,  50 
2015-2016,SUCSLUCS,REGION 5,GRADE 1,MALE,  47 
2015-2016,SUCSLUCS,REGION 6,GRADE 1,MALE, - 
2015-2016,SUCSLUCS,REGION 7,GRADE 1,MALE,  41 
2015-2016,SUCSLUCS,REGION 8,GRADE 1,MALE,  24 
2015-2016,SUCSLUCS,REGION 9,GRADE 1,MALE,  31 
2015-2016,SUCSLUCS,REGION 10,GRADE 1,MALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 1,MALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 1,MALE,  26 
2015-2016,SUCSLUCS,CARAGA,GRADE 1,MALE,  13 
2015-2016,SUCSLUCS,BARMM,GRADE 1,MALE,  245 
2015-2016,SUCSLUCS,CAR,GRADE 1,MALE,  52 
2015-2016,SUCSLUCS,NCR,GRADE 1,MALE,  17 
2015-2016,SUCSLUCS,REGION 1,GRADE 1,FEMALE,  144 
2015-2016,SUCSLUCS,REGION 2,GRADE 1,FEMALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 1,FEMALE,  83 
2015-2016,SUCSLUCS,REGION 4A,GRADE 1,FEMALE,  151 
2015-2016,SUCSLUCS,REGION 4B,GRADE 1,FEMALE,  58 
2015-2016,SUCSLUCS,REGION 5,GRADE 1,FEMALE,  50 
2015-2016,SUCSLUCS,REGION 6,GRADE 1,FEMALE, - 
2015-2016,SUCSLUCS,REGION 7,GRADE 1,FEMALE,  30 
2015-2016,SUCSLUCS,REGION 8,GRADE 1,FEMALE,  19 
2015-2016,SUCSLUCS,REGION 9,GRADE 1,FEMALE,  38 
2015-2016,SUCSLUCS,REGION 10,GRADE 1,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 1,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 1,FEMALE,  35 
2015-2016,SUCSLUCS,CARAGA,GRADE 1,FEMALE,  22 
2015-2016,SUCSLUCS,BARMM,GRADE 1,FEMALE,  292 
2015-2016,SUCSLUCS,CAR,GRADE 1,FEMALE,  45 
2015-2016,SUCSLUCS,NCR,GRADE 1,FEMALE,  44 
2015-2016,SUCSLUCS,REGION 1,GRADE 2,MALE,  147 
2015-2016,SUCSLUCS,REGION 2,GRADE 2,MALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 2,MALE,  62 
2015-2016,SUCSLUCS,REGION 4A,GRADE 2,MALE,  109 
2015-2016,SUCSLUCS,REGION 4B,GRADE 2,MALE,  51 
2015-2016,SUCSLUCS,REGION 5,GRADE 2,MALE,  65 
2015-2016,SUCSLUCS,REGION 6,GRADE 2,MALE, - 
2015-2016,SUCSLUCS,REGION 7,GRADE 2,MALE,  36 
2015-2016,SUCSLUCS,REGION 8,GRADE 2,MALE,  23 
2015-2016,SUCSLUCS,REGION 9,GRADE 2,MALE,  49 
2015-2016,SUCSLUCS,REGION 10,GRADE 2,MALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 2,MALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 2,MALE,  27 
2015-2016,SUCSLUCS,CARAGA,GRADE 2,MALE,  26 
2015-2016,SUCSLUCS,BARMM,GRADE 2,MALE,  220 
2015-2016,SUCSLUCS,CAR,GRADE 2,MALE,  55 
2015-2016,SUCSLUCS,NCR,GRADE 2,MALE,  12 
2015-2016,SUCSLUCS,REGION 1,GRADE 2,FEMALE,  169 
2015-2016,SUCSLUCS,REGION 2,GRADE 2,FEMALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 2,FEMALE,  95 
2015-2016,SUCSLUCS,REGION 4A,GRADE 2,FEMALE,  121 
2015-2016,SUCSLUCS,REGION 4B,GRADE 2,FEMALE,  60 
2015-2016,SUCSLUCS,REGION 5,GRADE 2,FEMALE,  75 
2015-2016,SUCSLUCS,REGION 6,GRADE 2,FEMALE, - 
2015-2016,SUCSLUCS,REGION 7,GRADE 2,FEMALE,  41 
2015-2016,SUCSLUCS,REGION 8,GRADE 2,FEMALE,  22 
2015-2016,SUCSLUCS,REGION 9,GRADE 2,FEMALE,  46 
2015-2016,SUCSLUCS,REGION 10,GRADE 2,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 2,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 2,FEMALE,  34 
2015-2016,SUCSLUCS,CARAGA,GRADE 2,FEMALE,  17 
2015-2016,SUCSLUCS,BARMM,GRADE 2,FEMALE,  230 
2015-2016,SUCSLUCS,CAR,GRADE 2,FEMALE,  56 
2015-2016,SUCSLUCS,NCR,GRADE 2,FEMALE,  22 
2015-2016,SUCSLUCS,REGION 1,GRADE 3,MALE,  126 
2015-2016,SUCSLUCS,REGION 2,GRADE 3,MALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 3,MALE,  64 
2015-2016,SUCSLUCS,REGION 4A,GRADE 3,MALE,  116 
2015-2016,SUCSLUCS,REGION 4B,GRADE 3,MALE,  60 
2015-2016,SUCSLUCS,REGION 5,GRADE 3,MALE,  80 
2015-2016,SUCSLUCS,REGION 6,GRADE 3,MALE, - 
2015-2016,SUCSLUCS,REGION 7,GRADE 3,MALE,  31 
2015-2016,SUCSLUCS,REGION 8,GRADE 3,MALE,  24 
2015-2016,SUCSLUCS,REGION 9,GRADE 3,MALE,  39 
2015-2016,SUCSLUCS,REGION 10,GRADE 3,MALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 3,MALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 3,MALE,  31 
2015-2016,SUCSLUCS,CARAGA,GRADE 3,MALE,  14 
2015-2016,SUCSLUCS,BARMM,GRADE 3,MALE,  211 
2015-2016,SUCSLUCS,CAR,GRADE 3,MALE,  51 
2015-2016,SUCSLUCS,NCR,GRADE 3,MALE,  12 
2015-2016,SUCSLUCS,REGION 1,GRADE 3,FEMALE,  149 
2015-2016,SUCSLUCS,REGION 2,GRADE 3,FEMALE, - 
2015-2016,SUCSLUCS,REGION 3,GRADE 3,FEMALE,  75 
2015-2016,SUCSLUCS,REGION 4A,GRADE 3,FEMALE,  159 
2015-2016,SUCSLUCS,REGION 4B,GRADE 3,FEMALE,  53 
2015-2016,SUCSLUCS,REGION 5,GRADE 3,FEMALE,  73 
2015-2016,SUCSLUCS,REGION 6,GRADE 3,FEMALE, - 
2015-2016,SUCSLUCS,REGION 7,GRADE 3,FEMALE,  42 
2015-2016,SUCSLUCS,REGION 8,GRADE 3,FEMALE,  22 
2015-2016,SUCSLUCS,REGION 9,GRADE 3,FEMALE,  51 
2015-2016,SUCSLUCS,REGION 10,GRADE 3,FEMALE, - 
2015-2016,SUCSLUCS,REGION 11,GRADE 3,FEMALE, - 
2015-2016,SUCSLUCS,REGION 12,GRADE 3,FEMALE,  16 
2015-2016,SUCSLUCS,CARAGA,GRADE 3,FEMALE,  28 
2015-2016,SUCSLUCS,BARMM,GRADE 3,FEMALE,  227 
2015-2016,SUCSLUCS,CAR,GRADE 3,FEMALE,  53 
2015-2016,SUCSLUCS,NCR,GRADE 3,FEMALE,  21 
2015-2016,SUCSLUCS,REGION 1,GRADE 4,MALE,  121 
