SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2017-2018,PRIVATE,REGION 6,GRADE 5,FEMALE,4868
2017-2018,PRIVATE,REGION 6,GRADE 5,MALE,5500
2017-2018,PRIVATE,REGION 6,GRADE 6,FEMALE,5112
2017-2018,PRIVATE,REGION 6,GRADE 6,MALE,5490
2017-2018,PRIVATE,REGION 6,GRADE 7,FEMALE,10718
2017-2018,PRIVATE,REGION 6,GRADE 7,MALE,11204
2017-2018,PRIVATE,REGION 6,GRADE 8,FEMALE,9820
2017-2018,PRIVATE,REGION 6,GRADE 8,MALE,9958
2017-2018,PRIVATE,REGION 6,GRADE 9,FEMALE,9581
2017-2018,PRIVATE,REGION 6,GRADE 9,MALE,9654
2017-2018,PRIVATE,REGION 6,KINDERGARTEN,FEMALE,9141
2017-2018,PRIVATE,REGION 6,KINDERGARTEN,MALE,9944
2017-2018,PRIVATE,REGION 6,NON-GRADE (PRIMARY),FEMALE,238
2017-2018,PRIVATE,REGION 6,NON-GRADE (PRIMARY),MALE,265
2017-2018,PRIVATE,REGION 6,NON-GRADE (SECONDARY),FEMALE,2
2017-2018,PRIVATE,REGION 6,NON-GRADE (SECONDARY),MALE,6
2017-2018,PRIVATE,REGION 7,GRADE 1,FEMALE,6304
2017-2018,PRIVATE,REGION 7,GRADE 1,MALE,6941
2017-2018,PRIVATE,REGION 7,GRADE 10,FEMALE,12354
2017-2018,PRIVATE,REGION 7,GRADE 10,MALE,12052
2017-2018,PRIVATE,REGION 7,GRADE 2,FEMALE,6505
2017-2018,PRIVATE,REGION 7,GRADE 2,MALE,7164
2017-2018,PRIVATE,REGION 7,GRADE 3,FEMALE,6449
2017-2018,PRIVATE,REGION 7,GRADE 3,MALE,6841
2017-2018,PRIVATE,REGION 7,GRADE 4,FEMALE,6101
2017-2018,PRIVATE,REGION 7,GRADE 4,MALE,6770
2017-2018,PRIVATE,REGION 7,GRADE 5,FEMALE,6182
2017-2018,PRIVATE,REGION 7,GRADE 5,MALE,6634
2017-2018,PRIVATE,REGION 7,GRADE 6,FEMALE,6872
2017-2018,PRIVATE,REGION 7,GRADE 6,MALE,7086
2017-2018,PRIVATE,REGION 7,GRADE 7,FEMALE,14665
2017-2018,PRIVATE,REGION 7,GRADE 7,MALE,14684
2017-2018,PRIVATE,REGION 7,GRADE 8,FEMALE,13646
2017-2018,PRIVATE,REGION 7,GRADE 8,MALE,13389
2017-2018,PRIVATE,REGION 7,GRADE 9,FEMALE,12724
2017-2018,PRIVATE,REGION 7,GRADE 9,MALE,13027
2017-2018,PRIVATE,REGION 7,KINDERGARTEN,FEMALE,7948
2017-2018,PRIVATE,REGION 7,KINDERGARTEN,MALE,8608
2017-2018,PRIVATE,REGION 7,NON-GRADE (PRIMARY),FEMALE,523
2017-2018,PRIVATE,REGION 7,NON-GRADE (PRIMARY),MALE,714
2017-2018,PRIVATE,REGION 7,NON-GRADE (SECONDARY),FEMALE,55
2017-2018,PRIVATE,REGION 7,NON-GRADE (SECONDARY),MALE,81
2017-2018,PRIVATE,REGION 8,GRADE 1,FEMALE,1407
2017-2018,PRIVATE,REGION 8,GRADE 1,MALE,1492
2017-2018,PRIVATE,REGION 8,GRADE 10,FEMALE,3962
2017-2018,PRIVATE,REGION 8,GRADE 10,MALE,3930
2017-2018,PRIVATE,REGION 8,GRADE 2,FEMALE,1427
2017-2018,PRIVATE,REGION 8,GRADE 2,MALE,1637
2017-2018,PRIVATE,REGION 8,GRADE 3,FEMALE,1427
2017-2018,PRIVATE,REGION 8,GRADE 3,MALE,1602
2017-2018,PRIVATE,REGION 8,GRADE 4,FEMALE,1436
2017-2018,PRIVATE,REGION 8,GRADE 4,MALE,1579
2017-2018,PRIVATE,REGION 8,GRADE 5,FEMALE,1373
2017-2018,PRIVATE,REGION 8,GRADE 5,MALE,1456
2017-2018,PRIVATE,REGION 8,GRADE 6,FEMALE,1439
2017-2018,PRIVATE,REGION 8,GRADE 6,MALE,1616
2017-2018,PRIVATE,REGION 8,GRADE 7,FEMALE,4892
2017-2018,PRIVATE,REGION 8,GRADE 7,MALE,5260
2017-2018,PRIVATE,REGION 8,GRADE 8,FEMALE,4499
2017-2018,PRIVATE,REGION 8,GRADE 8,MALE,4653
2017-2018,PRIVATE,REGION 8,GRADE 9,FEMALE,4333
2017-2018,PRIVATE,REGION 8,GRADE 9,MALE,4393
2017-2018,PRIVATE,REGION 8,KINDERGARTEN,FEMALE,2228
2017-2018,PRIVATE,REGION 8,KINDERGARTEN,MALE,2502
2017-2018,PRIVATE,REGION 8,NON-GRADE (PRIMARY),FEMALE,55
2017-2018,PRIVATE,REGION 8,NON-GRADE (PRIMARY),MALE,53
2017-2018,PRIVATE,REGION 8,NON-GRADE (SECONDARY),FEMALE,7
2017-2018,PRIVATE,REGION 8,NON-GRADE (SECONDARY),MALE,6
2017-2018,PRIVATE,REGION 9,GRADE 1,FEMALE,1332
2017-2018,PRIVATE,REGION 9,GRADE 1,MALE,1476
2017-2018,PRIVATE,REGION 9,GRADE 10,FEMALE,3279
2017-2018,PRIVATE,REGION 9,GRADE 10,MALE,3191
2017-2018,PRIVATE,REGION 9,GRADE 2,FEMALE,1316
2017-2018,PRIVATE,REGION 9,GRADE 2,MALE,1466
2017-2018,PRIVATE,REGION 9,GRADE 3,FEMALE,1372
2017-2018,PRIVATE,REGION 9,GRADE 3,MALE,1519
2017-2018,PRIVATE,REGION 9,GRADE 4,FEMALE,1271
2017-2018,PRIVATE,REGION 9,GRADE 4,MALE,1368
2017-2018,PRIVATE,REGION 9,GRADE 5,FEMALE,1245
2017-2018,PRIVATE,REGION 9,GRADE 5,MALE,1373
2017-2018,PRIVATE,REGION 9,GRADE 6,FEMALE,1307
2017-2018,PRIVATE,REGION 9,GRADE 6,MALE,1469
2017-2018,PRIVATE,REGION 9,GRADE 7,FEMALE,3886
2017-2018,PRIVATE,REGION 9,GRADE 7,MALE,4278
2017-2018,PRIVATE,REGION 9,GRADE 8,FEMALE,3581
2017-2018,PRIVATE,REGION 9,GRADE 8,MALE,3745
2017-2018,PRIVATE,REGION 9,GRADE 9,FEMALE,3370
2017-2018,PRIVATE,REGION 9,GRADE 9,MALE,3366
2017-2018,PRIVATE,REGION 9,KINDERGARTEN,FEMALE,2252
2017-2018,PRIVATE,REGION 9,KINDERGARTEN,MALE,2536
2017-2018,PRIVATE,REGION 9,NON-GRADE (PRIMARY),FEMALE,41
2017-2018,PRIVATE,REGION 9,NON-GRADE (PRIMARY),MALE,35
2017-2018,PRIVATE,REGION 9,NON-GRADE (SECONDARY),FEMALE,0
2017-2018,PRIVATE,REGION 9,NON-GRADE (SECONDARY),MALE,0
2017-2018,PUBLIC,BARMM,GRADE 1,FEMALE,46737
2017-2018,PUBLIC,BARMM,GRADE 1,MALE,47311
2017-2018,PUBLIC,BARMM,GRADE 10,FEMALE,15863
2017-2018,PUBLIC,BARMM,GRADE 10,MALE,11813
2017-2018,PUBLIC,BARMM,GRADE 2,FEMALE,45781
2017-2018,PUBLIC,BARMM,GRADE 2,MALE,45678
2017-2018,PUBLIC,BARMM,GRADE 3,FEMALE,42473
2017-2018,PUBLIC,BARMM,GRADE 3,MALE,42227
2017-2018,PUBLIC,BARMM,GRADE 4,FEMALE,40889
2017-2018,PUBLIC,BARMM,GRADE 4,MALE,39862
2017-2018,PUBLIC,BARMM,GRADE 5,FEMALE,38789
2017-2018,PUBLIC,BARMM,GRADE 5,MALE,36500
2017-2018,PUBLIC,BARMM,GRADE 6,FEMALE,36523
2017-2018,PUBLIC,BARMM,GRADE 6,MALE,32441
2017-2018,PUBLIC,BARMM,GRADE 7,FEMALE,21634
2017-2018,PUBLIC,BARMM,GRADE 7,MALE,19125
2017-2018,PUBLIC,BARMM,GRADE 8,FEMALE,20110
2017-2018,PUBLIC,BARMM,GRADE 8,MALE,16079
2017-2018,PUBLIC,BARMM,GRADE 9,FEMALE,17407
2017-2018,PUBLIC,BARMM,GRADE 9,MALE,13132
2017-2018,PUBLIC,BARMM,KINDERGARTEN,FEMALE,43759
2017-2018,PUBLIC,BARMM,KINDERGARTEN,MALE,43290
2017-2018,PUBLIC,BARMM,NON-GRADE (PRIMARY),FEMALE,59
2017-2018,PUBLIC,BARMM,NON-GRADE (PRIMARY),MALE,65
2017-2018,PUBLIC,BARMM,NON-GRADE (SECONDARY),FEMALE,0
2017-2018,PUBLIC,BARMM,NON-GRADE (SECONDARY),MALE,0
2017-2018,PUBLIC,CAR,GRADE 1,FEMALE,12815
2017-2018,PUBLIC,CAR,GRADE 1,MALE,14311
2017-2018,PUBLIC,CAR,GRADE 10,FEMALE,11292
2017-2018,PUBLIC,CAR,GRADE 10,MALE,9872
2017-2018,PUBLIC,CAR,GRADE 2,FEMALE,14547
2017-2018,PUBLIC,CAR,GRADE 2,MALE,16023
2017-2018,PUBLIC,CAR,GRADE 3,FEMALE,15593
2017-2018,PUBLIC,CAR,GRADE 3,MALE,16772
2017-2018,PUBLIC,CAR,GRADE 4,FEMALE,16199
2017-2018,PUBLIC,CAR,GRADE 4,MALE,17780
2017-2018,PUBLIC,CAR,GRADE 5,FEMALE,16524
2017-2018,PUBLIC,CAR,GRADE 5,MALE,18249
2017-2018,PUBLIC,CAR,GRADE 6,FEMALE,17246
2017-2018,PUBLIC,CAR,GRADE 6,MALE,19279
2017-2018,PUBLIC,CAR,GRADE 7,FEMALE,13131
2017-2018,PUBLIC,CAR,GRADE 7,MALE,14725
2017-2018,PUBLIC,CAR,GRADE 8,FEMALE,12636
2017-2018,PUBLIC,CAR,GRADE 8,MALE,12796
2017-2018,PUBLIC,CAR,GRADE 9,FEMALE,11994
2017-2018,PUBLIC,CAR,GRADE 9,MALE,11041
2017-2018,PUBLIC,CAR,KINDERGARTEN,FEMALE,14754
2017-2018,PUBLIC,CAR,KINDERGARTEN,MALE,16035
2017-2018,PUBLIC,CAR,NON-GRADE (PRIMARY),FEMALE,270
2017-2018,PUBLIC,CAR,NON-GRADE (PRIMARY),MALE,562
2017-2018,PUBLIC,CAR,NON-GRADE (SECONDARY),FEMALE,41
2017-2018,PUBLIC,CAR,NON-GRADE (SECONDARY),MALE,39
2017-2018,PUBLIC,CARAGA,GRADE 1,FEMALE,26037
2017-2018,PUBLIC,CARAGA,GRADE 1,MALE,29002
2017-2018,PUBLIC,CARAGA,GRADE 10,FEMALE,21067
2017-2018,PUBLIC,CARAGA,GRADE 10,MALE,19491
2017-2018,PUBLIC,CARAGA,GRADE 2,FEMALE,29473
2017-2018,PUBLIC,CARAGA,GRADE 2,MALE,32140
2017-2018,PUBLIC,CARAGA,GRADE 3,FEMALE,30404
2017-2018,PUBLIC,CARAGA,GRADE 3,MALE,32957
2017-2018,PUBLIC,CARAGA,GRADE 4,FEMALE,31140
2017-2018,PUBLIC,CARAGA,GRADE 4,MALE,34181
2017-2018,PUBLIC,CARAGA,GRADE 5,FEMALE,30730
2017-2018,PUBLIC,CARAGA,GRADE 5,MALE,33875
2017-2018,PUBLIC,CARAGA,GRADE 6,FEMALE,32595
2017-2018,PUBLIC,CARAGA,GRADE 6,MALE,35450
2017-2018,PUBLIC,CARAGA,GRADE 7,FEMALE,28126
2017-2018,PUBLIC,CARAGA,GRADE 7,MALE,29946
2017-2018,PUBLIC,CARAGA,GRADE 8,FEMALE,25899
2017-2018,PUBLIC,CARAGA,GRADE 8,MALE,25900
2017-2018,PUBLIC,CARAGA,GRADE 9,FEMALE,23190
2017-2018,PUBLIC,CARAGA,GRADE 9,MALE,22616
2017-2018,PUBLIC,CARAGA,KINDERGARTEN,FEMALE,29476
2017-2018,PUBLIC,CARAGA,KINDERGARTEN,MALE,32181
2017-2018,PUBLIC,CARAGA,NON-GRADE (PRIMARY),FEMALE,643
2017-2018,PUBLIC,CARAGA,NON-GRADE (PRIMARY),MALE,927
2017-2018,PUBLIC,CARAGA,NON-GRADE (SECONDARY),FEMALE,4
2017-2018,PUBLIC,CARAGA,NON-GRADE (SECONDARY),MALE,2
2017-2018,PUBLIC,NCR,GRADE 1,FEMALE,75616
2017-2018,PUBLIC,NCR,GRADE 1,MALE,82282
2017-2018,PUBLIC,NCR,GRADE 10,FEMALE,80016
2017-2018,PUBLIC,NCR,GRADE 10,MALE,73270
2017-2018,PUBLIC,NCR,GRADE 2,FEMALE,83688
2017-2018,PUBLIC,NCR,GRADE 2,MALE,88531
2017-2018,PUBLIC,NCR,GRADE 3,FEMALE,90296
2017-2018,PUBLIC,NCR,GRADE 3,MALE,95600
2017-2018,PUBLIC,NCR,GRADE 4,FEMALE,95037
2017-2018,PUBLIC,NCR,GRADE 4,MALE,100665
2017-2018,PUBLIC,NCR,GRADE 5,FEMALE,94801
2017-2018,PUBLIC,NCR,GRADE 5,MALE,100726
2017-2018,PUBLIC,NCR,GRADE 6,FEMALE,96540
2017-2018,PUBLIC,NCR,GRADE 6,MALE,102740
2017-2018,PUBLIC,NCR,GRADE 7,FEMALE,91226
2017-2018,PUBLIC,NCR,GRADE 7,MALE,96230
2017-2018,PUBLIC,NCR,GRADE 8,FEMALE,86958
2017-2018,PUBLIC,NCR,GRADE 8,MALE,87067
2017-2018,PUBLIC,NCR,GRADE 9,FEMALE,83684
2017-2018,PUBLIC,NCR,GRADE 9,MALE,80336
2017-2018,PUBLIC,NCR,KINDERGARTEN,FEMALE,83206
2017-2018,PUBLIC,NCR,KINDERGARTEN,MALE,90060
2017-2018,PUBLIC,NCR,NON-GRADE (PRIMARY),FEMALE,2952
2017-2018,PUBLIC,NCR,NON-GRADE (PRIMARY),MALE,5660
2017-2018,PUBLIC,NCR,NON-GRADE (SECONDARY),FEMALE,143
2017-2018,PUBLIC,NCR,NON-GRADE (SECONDARY),MALE,199
2017-2018,PUBLIC,REGION 1,GRADE 1,FEMALE,36991
2017-2018,PUBLIC,REGION 1,GRADE 1,MALE,41165
2017-2018,PUBLIC,REGION 1,GRADE 10,FEMALE,37250
2017-2018,PUBLIC,REGION 1,GRADE 10,MALE,36474
2017-2018,PUBLIC,REGION 1,GRADE 2,FEMALE,42912
2017-2018,PUBLIC,REGION 1,GRADE 2,MALE,46221
2017-2018,PUBLIC,REGION 1,GRADE 3,FEMALE,45664
2017-2018,PUBLIC,REGION 1,GRADE 3,MALE,49464
2017-2018,PUBLIC,REGION 1,GRADE 4,FEMALE,48760
2017-2018,PUBLIC,REGION 1,GRADE 4,MALE,53775
2017-2018,PUBLIC,REGION 1,GRADE 5,FEMALE,49271
2017-2018,PUBLIC,REGION 1,GRADE 5,MALE,55381
2017-2018,PUBLIC,REGION 1,GRADE 6,FEMALE,50539
2017-2018,PUBLIC,REGION 1,GRADE 6,MALE,57064
2017-2018,PUBLIC,REGION 1,GRADE 7,FEMALE,43949
2017-2018,PUBLIC,REGION 1,GRADE 7,MALE,47626
2017-2018,PUBLIC,REGION 1,GRADE 8,FEMALE,42060
2017-2018,PUBLIC,REGION 1,GRADE 8,MALE,44396
2017-2018,PUBLIC,REGION 1,GRADE 9,FEMALE,39669
2017-2018,PUBLIC,REGION 1,GRADE 9,MALE,40781
2017-2018,PUBLIC,REGION 1,KINDERGARTEN,FEMALE,45133
2017-2018,PUBLIC,REGION 1,KINDERGARTEN,MALE,49686
2017-2018,PUBLIC,REGION 1,NON-GRADE (PRIMARY),FEMALE,1000
2017-2018,PUBLIC,REGION 1,NON-GRADE (PRIMARY),MALE,1534
2017-2018,PUBLIC,REGION 1,NON-GRADE (SECONDARY),FEMALE,39
2017-2018,PUBLIC,REGION 1,NON-GRADE (SECONDARY),MALE,64
2017-2018,PUBLIC,REGION 10,GRADE 1,FEMALE,44834
2017-2018,PUBLIC,REGION 10,GRADE 1,MALE,49344
2017-2018,PUBLIC,REGION 10,GRADE 10,FEMALE,30393
2017-2018,PUBLIC,REGION 10,GRADE 10,MALE,26363
2017-2018,PUBLIC,REGION 10,GRADE 2,FEMALE,48657
2017-2018,PUBLIC,REGION 10,GRADE 2,MALE,52865
2017-2018,PUBLIC,REGION 10,GRADE 3,FEMALE,50216
2017-2018,PUBLIC,REGION 10,GRADE 3,MALE,55750
2017-2018,PUBLIC,REGION 10,GRADE 4,FEMALE,51174
2017-2018,PUBLIC,REGION 10,GRADE 4,MALE,55770
2017-2018,PUBLIC,REGION 10,GRADE 5,FEMALE,52550
2017-2018,PUBLIC,REGION 10,GRADE 5,MALE,56834
2017-2018,PUBLIC,REGION 10,GRADE 6,FEMALE,55583
2017-2018,PUBLIC,REGION 10,GRADE 6,MALE,59863
2017-2018,PUBLIC,REGION 10,GRADE 7,FEMALE,42739
2017-2018,PUBLIC,REGION 10,GRADE 7,MALE,43902
2017-2018,PUBLIC,REGION 10,GRADE 8,FEMALE,37305
2017-2018,PUBLIC,REGION 10,GRADE 8,MALE,35943
2017-2018,PUBLIC,REGION 10,GRADE 9,FEMALE,33061
2017-2018,PUBLIC,REGION 10,GRADE 9,MALE,30479
2017-2018,PUBLIC,REGION 10,KINDERGARTEN,FEMALE,50430
2017-2018,PUBLIC,REGION 10,KINDERGARTEN,MALE,54384
2017-2018,PUBLIC,REGION 10,NON-GRADE (PRIMARY),FEMALE,964
2017-2018,PUBLIC,REGION 10,NON-GRADE (PRIMARY),MALE,1501
2017-2018,PUBLIC,REGION 10,NON-GRADE (SECONDARY),FEMALE,234
2017-2018,PUBLIC,REGION 10,NON-GRADE (SECONDARY),MALE,339
2017-2018,PUBLIC,REGION 11,GRADE 1,FEMALE,40078
2017-2018,PUBLIC,REGION 11,GRADE 1,MALE,44925
2017-2018,PUBLIC,REGION 11,GRADE 10,FEMALE,34100
2017-2018,PUBLIC,REGION 11,GRADE 10,MALE,29421
2017-2018,PUBLIC,REGION 11,GRADE 2,FEMALE,49043
2017-2018,PUBLIC,REGION 11,GRADE 2,MALE,52991
2017-2018,PUBLIC,REGION 11,GRADE 3,FEMALE,51818
2017-2018,PUBLIC,REGION 11,GRADE 3,MALE,56471
2017-2018,PUBLIC,REGION 11,GRADE 4,FEMALE,50918
2017-2018,PUBLIC,REGION 11,GRADE 4,MALE,55206
2017-2018,PUBLIC,REGION 11,GRADE 5,FEMALE,54185
2017-2018,PUBLIC,REGION 11,GRADE 5,MALE,59857
2017-2018,PUBLIC,REGION 11,GRADE 6,FEMALE,59414
2017-2018,PUBLIC,REGION 11,GRADE 6,MALE,64365
2017-2018,PUBLIC,REGION 11,GRADE 7,FEMALE,48930
2017-2018,PUBLIC,REGION 11,GRADE 7,MALE,51141
2017-2018,PUBLIC,REGION 11,GRADE 8,FEMALE,43801
2017-2018,PUBLIC,REGION 11,GRADE 8,MALE,42328
2017-2018,PUBLIC,REGION 11,GRADE 9,FEMALE,37869
2017-2018,PUBLIC,REGION 11,GRADE 9,MALE,34693
2017-2018,PUBLIC,REGION 11,KINDERGARTEN,FEMALE,51508
2017-2018,PUBLIC,REGION 11,KINDERGARTEN,MALE,55291
2017-2018,PUBLIC,REGION 11,NON-GRADE (PRIMARY),FEMALE,1184
2017-2018,PUBLIC,REGION 11,NON-GRADE (PRIMARY),MALE,1945
2017-2018,PUBLIC,REGION 11,NON-GRADE (SECONDARY),FEMALE,17
2017-2018,PUBLIC,REGION 11,NON-GRADE (SECONDARY),MALE,12
2017-2018,PUBLIC,REGION 12,GRADE 1,FEMALE,41194
2017-2018,PUBLIC,REGION 12,GRADE 1,MALE,44282
2017-2018,PUBLIC,REGION 12,GRADE 10,FEMALE,30956
2017-2018,PUBLIC,REGION 12,GRADE 10,MALE,27843
2017-2018,PUBLIC,REGION 12,GRADE 2,FEMALE,46974
2017-2018,PUBLIC,REGION 12,GRADE 2,MALE,49848
2017-2018,PUBLIC,REGION 12,GRADE 3,FEMALE,49924
2017-2018,PUBLIC,REGION 12,GRADE 3,MALE,53894
2017-2018,PUBLIC,REGION 12,GRADE 4,FEMALE,51549
2017-2018,PUBLIC,REGION 12,GRADE 4,MALE,55588
2017-2018,PUBLIC,REGION 12,GRADE 5,FEMALE,51233
2017-2018,PUBLIC,REGION 12,GRADE 5,MALE,54602
2017-2018,PUBLIC,REGION 12,GRADE 6,FEMALE,53928
2017-2018,PUBLIC,REGION 12,GRADE 6,MALE,57085
2017-2018,PUBLIC,REGION 12,GRADE 7,FEMALE,44815
2017-2018,PUBLIC,REGION 12,GRADE 7,MALE,45271
2017-2018,PUBLIC,REGION 12,GRADE 8,FEMALE,38677
2017-2018,PUBLIC,REGION 12,GRADE 8,MALE,36947
2017-2018,PUBLIC,REGION 12,GRADE 9,FEMALE,34587
2017-2018,PUBLIC,REGION 12,GRADE 9,MALE,31742
2017-2018,PUBLIC,REGION 12,KINDERGARTEN,FEMALE,49987
2017-2018,PUBLIC,REGION 12,KINDERGARTEN,MALE,54158
2017-2018,PUBLIC,REGION 12,NON-GRADE (PRIMARY),FEMALE,585
2017-2018,PUBLIC,REGION 12,NON-GRADE (PRIMARY),MALE,826
2017-2018,PUBLIC,REGION 12,NON-GRADE (SECONDARY),FEMALE,43
2017-2018,PUBLIC,REGION 12,NON-GRADE (SECONDARY),MALE,54
2017-2018,PUBLIC,REGION 2,GRADE 1,FEMALE,27608
2017-2018,PUBLIC,REGION 2,GRADE 1,MALE,30873
2017-2018,PUBLIC,REGION 2,GRADE 10,FEMALE,24112
2017-2018,PUBLIC,REGION 2,GRADE 10,MALE,22098
2017-2018,PUBLIC,REGION 2,GRADE 2,FEMALE,32154
2017-2018,PUBLIC,REGION 2,GRADE 2,MALE,34528
2017-2018,PUBLIC,REGION 2,GRADE 3,FEMALE,34552
2017-2018,PUBLIC,REGION 2,GRADE 3,MALE,37272
2017-2018,PUBLIC,REGION 2,GRADE 4,FEMALE,35638
2017-2018,PUBLIC,REGION 2,GRADE 4,MALE,38349
2017-2018,PUBLIC,REGION 2,GRADE 5,FEMALE,34900
2017-2018,PUBLIC,REGION 2,GRADE 5,MALE,37883
2017-2018,PUBLIC,REGION 2,GRADE 6,FEMALE,36591
2017-2018,PUBLIC,REGION 2,GRADE 6,MALE,39947
2017-2018,PUBLIC,REGION 2,GRADE 7,FEMALE,28819
2017-2018,PUBLIC,REGION 2,GRADE 7,MALE,30921
2017-2018,PUBLIC,REGION 2,GRADE 8,FEMALE,27323
2017-2018,PUBLIC,REGION 2,GRADE 8,MALE,27342
2017-2018,PUBLIC,REGION 2,GRADE 9,FEMALE,25806
2017-2018,PUBLIC,REGION 2,GRADE 9,MALE,25024
2017-2018,PUBLIC,REGION 2,KINDERGARTEN,FEMALE,33651
2017-2018,PUBLIC,REGION 2,KINDERGARTEN,MALE,36545
2017-2018,PUBLIC,REGION 2,NON-GRADE (PRIMARY),FEMALE,586
2017-2018,PUBLIC,REGION 2,NON-GRADE (PRIMARY),MALE,948
2017-2018,PUBLIC,REGION 2,NON-GRADE (SECONDARY),FEMALE,15
2017-2018,PUBLIC,REGION 2,NON-GRADE (SECONDARY),MALE,21
2017-2018,PUBLIC,REGION 3,GRADE 1,FEMALE,83769
2017-2018,PUBLIC,REGION 3,GRADE 1,MALE,92996
2017-2018,PUBLIC,REGION 3,GRADE 10,FEMALE,75971
2017-2018,PUBLIC,REGION 3,GRADE 10,MALE,72796
2017-2018,PUBLIC,REGION 3,GRADE 2,FEMALE,94575
2017-2018,PUBLIC,REGION 3,GRADE 2,MALE,101598
2017-2018,PUBLIC,REGION 3,GRADE 3,FEMALE,100033
2017-2018,PUBLIC,REGION 3,GRADE 3,MALE,107922
2017-2018,PUBLIC,REGION 3,GRADE 4,FEMALE,107880
2017-2018,PUBLIC,REGION 3,GRADE 4,MALE,116205
2017-2018,PUBLIC,REGION 3,GRADE 5,FEMALE,107239
2017-2018,PUBLIC,REGION 3,GRADE 5,MALE,116625
2017-2018,PUBLIC,REGION 3,GRADE 6,FEMALE,109270
2017-2018,PUBLIC,REGION 3,GRADE 6,MALE,119450
2017-2018,PUBLIC,REGION 3,GRADE 7,FEMALE,90656
2017-2018,PUBLIC,REGION 3,GRADE 7,MALE,96480
2017-2018,PUBLIC,REGION 3,GRADE 8,FEMALE,87300
2017-2018,PUBLIC,REGION 3,GRADE 8,MALE,89077
2017-2018,PUBLIC,REGION 3,GRADE 9,FEMALE,82399
2017-2018,PUBLIC,REGION 3,GRADE 9,MALE,80902
2017-2018,PUBLIC,REGION 3,KINDERGARTEN,FEMALE,102792
2017-2018,PUBLIC,REGION 3,KINDERGARTEN,MALE,111762
2017-2018,PUBLIC,REGION 3,NON-GRADE (PRIMARY),FEMALE,2238
2017-2018,PUBLIC,REGION 3,NON-GRADE (PRIMARY),MALE,3413
2017-2018,PUBLIC,REGION 3,NON-GRADE (SECONDARY),FEMALE,69
2017-2018,PUBLIC,REGION 3,NON-GRADE (SECONDARY),MALE,96
2017-2018,PUBLIC,REGION 4A,GRADE 1,FEMALE,103955
2017-2018,PUBLIC,REGION 4A,GRADE 1,MALE,116283
2017-2018,PUBLIC,REGION 4A,GRADE 10,FEMALE,96917
2017-2018,PUBLIC,REGION 4A,GRADE 10,MALE,90581
2017-2018,PUBLIC,REGION 4A,GRADE 2,FEMALE,114489
2017-2018,PUBLIC,REGION 4A,GRADE 2,MALE,122347
2017-2018,PUBLIC,REGION 4A,GRADE 3,FEMALE,127942
2017-2018,PUBLIC,REGION 4A,GRADE 3,MALE,136857
2017-2018,PUBLIC,REGION 4A,GRADE 4,FEMALE,132858
2017-2018,PUBLIC,REGION 4A,GRADE 4,MALE,143151
2017-2018,PUBLIC,REGION 4A,GRADE 5,FEMALE,132820
2017-2018,PUBLIC,REGION 4A,GRADE 5,MALE,143470
2017-2018,PUBLIC,REGION 4A,GRADE 6,FEMALE,139717
2017-2018,PUBLIC,REGION 4A,GRADE 6,MALE,153564
2017-2018,PUBLIC,REGION 4A,GRADE 7,FEMALE,115848
2017-2018,PUBLIC,REGION 4A,GRADE 7,MALE,123889
2017-2018,PUBLIC,REGION 4A,GRADE 8,FEMALE,108430
2017-2018,PUBLIC,REGION 4A,GRADE 8,MALE,109637
2017-2018,PUBLIC,REGION 4A,GRADE 9,FEMALE,102199
2017-2018,PUBLIC,REGION 4A,GRADE 9,MALE,100933
2017-2018,PUBLIC,REGION 4A,KINDERGARTEN,FEMALE,130051
2017-2018,PUBLIC,REGION 4A,KINDERGARTEN,MALE,141092
2017-2018,PUBLIC,REGION 4A,NON-GRADE (PRIMARY),FEMALE,3192
2017-2018,PUBLIC,REGION 4A,NON-GRADE (PRIMARY),MALE,5221
2017-2018,PUBLIC,REGION 4A,NON-GRADE (SECONDARY),FEMALE,193
2017-2018,PUBLIC,REGION 4A,NON-GRADE (SECONDARY),MALE,230
2017-2018,PUBLIC,REGION 4B,GRADE 1,FEMALE,29949
2017-2018,PUBLIC,REGION 4B,GRADE 1,MALE,33609
2017-2018,PUBLIC,REGION 4B,GRADE 10,FEMALE,25260
2017-2018,PUBLIC,REGION 4B,GRADE 10,MALE,22948
2017-2018,PUBLIC,REGION 4B,GRADE 2,FEMALE,33675
2017-2018,PUBLIC,REGION 4B,GRADE 2,MALE,36616
2017-2018,PUBLIC,REGION 4B,GRADE 3,FEMALE,34203
2017-2018,PUBLIC,REGION 4B,GRADE 3,MALE,37244
2017-2018,PUBLIC,REGION 4B,GRADE 4,FEMALE,35595
2017-2018,PUBLIC,REGION 4B,GRADE 4,MALE,38671
2017-2018,PUBLIC,REGION 4B,GRADE 5,FEMALE,35218
2017-2018,PUBLIC,REGION 4B,GRADE 5,MALE,38327
2017-2018,PUBLIC,REGION 4B,GRADE 6,FEMALE,37785
2017-2018,PUBLIC,REGION 4B,GRADE 6,MALE,42585
2017-2018,PUBLIC,REGION 4B,GRADE 7,FEMALE,32349
2017-2018,PUBLIC,REGION 4B,GRADE 7,MALE,34436
2017-2018,PUBLIC,REGION 4B,GRADE 8,FEMALE,29196
